Semester,Week,Date,WeekDay,Session Title,Player Name,Split Name,Tags,NewTags,Split Start Time,Split End Time,Duration,Distance (miles),Sprint Distance (m),Power Plays,Energy (kcal),Impacts,Hr Load,Time In Red Zone (min),Player Load,Top Speed (m/s),Distance Per Min (m/min),Power Score (w/kg),Work Ratio,Hr Max (bpm),Max Deceleration (m/s/s),Max Acceleration (m/s/s),Distance in Speed Zone 1  (miles),Distance in Speed Zone 2  (miles),Distance in Speed Zone 3  (miles),Distance in Speed Zone 4  (miles),Distance in Speed Zone 5  (miles),Time in Speed Zone 1 (secs),Time in Speed Zone 2 (secs),Time in Speed Zone 3 (secs),Time in Speed Zone 4 (secs),Time in Speed Zone 5 (secs),Impact Zones: 3 - 5 G (Impacts),Impact Zones: 5 - 10 G (Impacts),Impact Zones: 10 - 15 G (Impacts),Impact Zones: 15 - 20 G (Impacts),Impact Zones: > 20 G (Impacts),Power Play Duration Zones: 0 - 2.5 s (Power Plays),Power Play Duration Zones: 2.5 - 5 s (Power Plays),Power Play Duration Zones: 5 - 7.5 s (Power Plays),Power Play Duration Zones: 7.5 - 10 s (Power Plays),Power Play Duration Zones: > 10 s (Power Plays),Distance in Deceleration Zones: 0 - 1 m/s/s  (miles),Distance in Deceleration Zones: 1 - 2 m/s/s  (miles),Distance in Deceleration Zones: 2 - 3 m/s/s  (miles),Distance in Deceleration Zones: 3 - 4 m/s/s  (miles),Distance in Deceleration Zones: > 4 m/s/s  (miles),Time in Deceleration Zones: 0 - 1 m/s/s (secs),Time in Deceleration Zones: 1 - 2 m/s/s (secs),Time in Deceleration Zones: 2 - 3 m/s/s (secs),Time in Deceleration Zones: 3 - 4 m/s/s (secs),Time in Deceleration Zones: > 4 m/s/s (secs),Distance in Acceleration Zones: 0 - 1 m/s/s  (miles),Distance in Acceleration Zones: 1 - 2 m/s/s  (miles),Distance in Acceleration Zones: 2 - 3 m/s/s  (miles),Distance in Acceleration Zones: 3 - 4 m/s/s  (miles),Distance in Acceleration Zones: > 4 m/s/s  (miles),Time in Acceleration Zones: 0 - 1 m/s/s (secs),Time in Acceleration Zones: 1 - 2 m/s/s (secs),Time in Acceleration Zones: 2 - 3 m/s/s (secs),Time in Acceleration Zones: 3 - 4 m/s/s (secs),Time in Acceleration Zones: > 4 m/s/s (secs),Distance in Power Zone: 0 - 5 w/kg  (miles),Distance in Power Zone: 5 - 10 w/kg  (miles),Distance in Power Zone: 10 - 15 w/kg  (miles),Distance in Power Zone: 15 - 20 w/kg  (miles),Distance in Power Zone: 20 - 25 w/kg  (miles),Distance in Power Zone: 25 - 30 w/kg  (miles),Distance in Power Zone: 30 - 35 w/kg  (miles),Distance in Power Zone: 35 - 40 w/kg  (miles),Distance in Power Zone: 40 - 45 w/kg  (miles),Distance in Power Zone: 45 - 50 w/kg  (miles),Distance in Power Zone: > 50 w/kg  (miles),Time in Power Zone: 0 - 5 w/kg (secs),Time in Power Zone: 5 - 10 w/kg (secs),Time in Power Zone: 10 - 15 w/kg (secs),Time in Power Zone: 15 - 20 w/kg (secs),Time in Power Zone: 20 - 25 w/kg (secs),Time in Power Zone: 25 - 30 w/kg (secs),Time in Power Zone: 30 - 35 w/kg (secs),Time in Power Zone: 35 - 40 w/kg (secs),Time in Power Zone: 40 - 45 w/kg (secs),Time in Power Zone: 45 - 50 w/kg (secs),Time in Power Zone: > 50 w/kg (secs),Time in HR Load Zone 0% - 60% Max HR(secs),Time in HR Load Zone 60% - 75% Max HR (secs),Time in HR Load Zone 75% - 85% Max HR (secs),Time in HR Load Zone 85% - 96% Max HR (secs),Time in HR Load Zone 96% - 100% Max HR (secs),Accelerations Zone Count: 0 - 1 m/s/s,Accelerations Zone Count: 1 - 2 m/s/s,Accelerations Zone Count: 2 - 3 m/s/s,Accelerations Zone Count: 3 - 4 m/s/s,Accelerations Zone Count: > 4 m/s/s,Deceleration Zone Count: 0 - 1 m/s/s,Deceleration Zone Count: 1 - 2 m/s/s,Deceleration Zone Count: 2 - 3 m/s/s,Deceleration Zone Count: 3 - 4 m/s/s,Deceleration Zone Count: > 4 m/s/s
3,26,45170,5,vs. Longwood,Balduzzi,3Q,game,game,45170.66605,45170.68163,1346,1.0318,1.592,1,180.9547,0,0.0,0.0,60.24,5.1845,74.0215,5.3564,28.3985,0,5.7112,3.9956,0.8215,0.1896,0.0197,0.001,0.0,1252.6,86.6,6.7,0.3,0.0,7,0,0,0,0,0,1,0,0,0,0.4627,0.0523,0.0106,0.005,0.0008,597.3,44.4,7.4,3.1,0.5,0.4401,0.0541,0.0051,0.0011,0.0,633.1,53.3,5.5,1.6,0.0,0.2816,0.376,0.2282,0.0963,0.036,0.0086,0.0033,0.0013,0.0002,0.0,0.0003,762.9,381.4,132.8,46.3,16.3,3.9,1.7,0.6,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0,51,15,3,1,0,30,13,10,4
3,26,45170,5,vs. Longwood,Smyth,3Q,game,game,45170.66605,45170.68163,1346,0.8317,57.649,9,160.9349,0,0.0,0.0,65.8413,5.8889,59.6679,4.7634,25.4624,0,4.7867,4.9744,0.1006,0.4085,0.2868,0.0358,0.0,842.0,369.5,124.1,10.7,0.0,6,0,0,0,0,0,6,2,1,0,0.2983,0.0838,0.0254,0.0066,0.0003,489.1,57.0,14.2,3.5,0.2,0.3237,0.0765,0.014,0.0024,0.0008,709.7,59.0,10.2,2.5,0.9,0.158,0.1948,0.201,0.1467,0.0726,0.0296,0.0121,0.0051,0.0052,0.0022,0.0045,919.6,188.1,116.9,67.2,29.6,11.8,5.4,2.4,2.1,1.1,2.1,0.0,0.0,0.0,0.0,0.0,0,47,19,5,3,0,31,22,12,2
3,26,45172,7,vs. Rider,Pla,3Q,game,game,45172.70648,45172.72476,1580,1.1399,73.06,5,204.5395,0,0.0,0.0,73.0108,6.3334,69.6615,5.1586,23.6076,0,4.2788,3.5677,0.8121,0.242,0.0403,0.0316,0.0138,1445.7,107.8,13.8,9.1,3.6,13,0,0,0,0,0,3,0,0,2,0.4878,0.0791,0.0129,0.0025,0.0004,676.4,59.9,9.1,1.7,0.2,0.4744,0.0692,0.0122,0.0015,0.0,761.0,59.5,10.6,1.6,0.0,0.3631,0.3155,0.19,0.1437,0.0719,0.0313,0.0128,0.0072,0.003,0.0005,0.0009,1029.5,326.6,108.3,65.7,28.6,11.9,5.0,2.6,1.2,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0,36,22,7,0,0,38,26,4,2
3,26,45172,7,vs. Rider,Medico,3Q,game,game,45172.70648,45172.72476,1580,0.2478,12.647,3,46.2535,0,0.0,0.0,18.3268,5.7912,15.1453,1.1667,5.8425,0,3.8603,3.7023,0.1549,0.0657,0.0193,0.0079,0.0,1541.5,29.6,6.4,2.3,0.0,1,0,0,0,0,0,2,1,0,0,0.1014,0.0178,0.0065,0.0015,0.0,228.3,12.8,3.6,0.9,0.0,0.0992,0.0168,0.004,0.0006,0.0,1317.5,12.3,3.6,0.8,0.0,0.0609,0.0549,0.0528,0.0411,0.0188,0.0107,0.0048,0.003,0.0005,0.0003,0.0001,1461.8,54.0,29.6,19.3,7.6,3.9,1.9,1.3,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0,7,7,2,0,0,10,3,3,0
3,26,45172,7,vs. Rider,Smyth,3Q,game,game,45172.70648,45172.72476,1580,1.1877,185.237,10,225.4176,0,0.0,0.0,84.9158,7.2178,72.5865,5.6852,26.1519,0,5.6963,4.8186,0.1923,0.5763,0.3041,0.1053,0.0098,856.8,559.4,132.1,29.5,2.2,16,0,0,0,0,0,5,1,2,2,0.443,0.1079,0.0294,0.009,0.0025,630.3,77.6,17.0,4.4,1.3,0.4716,0.1035,0.018,0.0022,0.0007,751.4,80.2,14.8,2.2,0.8,0.3035,0.289,0.2317,0.1304,0.0911,0.0667,0.0436,0.0199,0.0073,0.0021,0.0025,1006.3,291.1,136.0,61.1,36.3,23.1,15.1,6.2,2.7,0.8,1.3,0.0,0.0,0.0,0.0,0.0,0,56,26,8,3,0,44,28,13,5
3,26,45172,7,vs. Rider,Hartsch,3Q,game,game,45172.70648,45172.72476,1580,0.5626,43.9,5,99.9195,0,0.0,0.0,42.3827,5.9467,34.3809,2.5202,13.0388,0,3.2778,4.16,0.1069,0.309,0.1194,0.0273,0.0,1220.0,300.5,51.3,8.1,0.0,8,0,0,0,0,0,3,2,0,0,0.2534,0.031,0.0071,0.0008,0.0,528.5,24.1,4.6,0.4,0.0,0.2327,0.0328,0.0044,0.0002,0.0002,991.0,27.4,3.5,0.2,0.2,0.1594,0.1832,0.0983,0.0605,0.034,0.0138,0.0065,0.0052,0.0011,0.0002,0.0005,1291.5,180.8,57.4,27.2,12.4,5.5,2.3,2.0,0.5,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0,24,6,0,1,0,15,8,2,0
3,26,45172,7,vs. Rider,Balduzzi,3Q,game,game,45172.70648,45172.72476,1580,0.9899,36.226,4,174.2567,0,0.0,0.0,60.1366,6.1912,60.4972,4.3949,21.0696,0,4.897,3.7067,0.7735,0.1665,0.0274,0.019,0.0035,1489.3,75.2,9.1,5.5,0.9,2,0,0,0,0,0,2,1,0,1,0.4245,0.0438,0.0125,0.0072,0.0029,678.0,37.9,7.1,4.1,1.5,0.4456,0.0447,0.0074,0.001,0.0003,802.9,40.0,7.0,1.1,0.4,0.2836,0.3623,0.1703,0.0974,0.0372,0.0212,0.0106,0.0062,0.0002,0.0002,0.0007,1027.7,375.8,100.8,45.5,15.3,7.7,4.2,2.5,0.1,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0,38,15,4,0,0,29,10,10,6
3,26,45172,7,vs. Rider,Ferriolo,3Q,game,game,45172.70648,45172.72476,1580,0.0411,0.0,0,6.5017,0,0.0,0.0,6.8088,1.3467,2.5104,0.164,0.0,0,0.0,0.0,0.0411,0.0,0.0,0.0,0.0,1580.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0213,0.001,0.0001,0.0,0.0,185.8,2.3,0.2,0.0,0.0,0.0183,0.0004,0.0,0.0,0.0,1389.9,1.8,0.0,0.0,0.0,0.0401,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1578.6,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
3,26,45172,7,vs. Rider,Burns,3Q,game,game,45172.70648,45172.72476,1580,0.0438,0.0,0,6.9765,0,0.0,0.0,7.1637,1.6311,2.6795,0.176,0.0443,0,0.0,0.0,0.0438,0.0,0.0,0.0,0.0,1579.9,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0218,0.0014,0.0001,0.0,0.0,191.9,2.8,0.1,0.0,0.0,0.0197,0.0007,0.0,0.0,0.0,1382.9,2.2,0.0,0.0,0.0,0.0394,0.0044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1574.5,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
3,26,45172,7,vs. Rider,DeLeo,3Q,game,game,45172.70648,45172.72476,1580,0.4891,15.229,3,96.4372,0,0.0,0.0,37.3486,5.4356,29.8939,2.4322,13.0443,0,4.9371,3.6074,0.0589,0.2269,0.1939,0.0095,0.0,1280.4,212.8,83.9,2.9,0.0,0,0,0,0,0,0,2,0,1,0,0.1792,0.05,0.0148,0.0064,0.0022,310.2,34.0,9.9,3.7,1.1,0.1686,0.0533,0.0127,0.002,0.0,1167.6,41.7,10.1,1.7,0.0,0.0902,0.1188,0.1142,0.0904,0.0386,0.0188,0.0098,0.0049,0.0022,0.0007,0.0006,1322.4,117.0,63.9,41.8,17.5,8.5,4.6,2.5,1.1,0.4,0.3,0.0,0.0,0.0,0.0,0.0,0,22,18,8,0,0,15,22,10,4
3,26,45172,7,vs. Rider,Ricci,3Q,game,game,45172.70648,45172.72476,1580,1.2878,76.126,12,239.4767,0,0.0,0.0,79.3745,6.8867,78.7033,6.0397,32.6772,0,5.7657,4.3593,0.153,0.6816,0.406,0.0464,0.0009,722.6,664.2,179.6,13.4,0.2,3,0,0,0,0,0,8,3,1,0,0.5488,0.0955,0.0181,0.0057,0.0036,680.0,69.2,12.1,3.5,1.7,0.5014,0.0864,0.0248,0.0031,0.0004,720.0,70.2,20.2,2.7,0.4,0.2725,0.373,0.3066,0.1858,0.0763,0.0281,0.0178,0.0141,0.0057,0.0044,0.0034,885.3,375.5,171.1,85.6,32.1,11.8,7.6,5.4,2.2,1.9,1.5,0.0,0.0,0.0,0.0,0.0,0,47,34,10,2,0,50,26,8,6
3,26,45172,7,vs. Rider,Rodrigo,3Q,game,game,45172.70648,45172.72476,1580,0.505,46.226,3,88.8931,0,0.0,0.0,42.4544,6.3734,30.863,2.2419,8.7532,0,5.3067,3.7074,0.4055,0.0594,0.0114,0.021,0.0077,1541.1,27.0,3.8,6.1,2.0,5,0,0,0,0,0,2,0,1,0,0.2269,0.0251,0.0045,0.0033,0.0017,609.1,26.1,3.2,1.8,0.8,0.2142,0.0246,0.0038,0.0009,0.0,907.9,26.8,3.3,1.0,0.0,0.2238,0.1284,0.0666,0.0336,0.0253,0.0137,0.0054,0.0047,0.0018,0.0008,0.001,1375.8,129.3,40.3,16.0,9.3,4.3,2.0,1.7,0.6,0.3,0.4,0.0,0.0,0.0,0.0,0.0,0,13,6,3,0,0,12,6,3,3
3,26,45172,7,vs. Rider,LaCroix,3Q,game,game,45172.70648,45172.72476,1580,0.1022,0.0,0,15.8691,0,0.0,0.0,28.6918,1.0489,6.243,0.4002,0.0,0,0.0,0.0,0.0998,0.0023,0.0,0.0,0.0,1576.6,3.4,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0574,0.0008,0.0,0.0,0.0,763.2,2.4,0.0,0.0,0.0,0.0434,0.0005,0.0,0.0,0.0,812.0,2.4,0.0,0.0,0.0,0.1021,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1579.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
3,26,45172,7,vs. Rider,Diedrichsen,3Q,game,game,45172.70648,45172.72476,1580,0.2463,7.627,3,44.2909,0,0.0,0.0,34.4069,5.08,15.0535,1.1171,4.6016,0,3.6,3.7245,0.0897,0.0919,0.06,0.0047,0.0,1468.3,84.8,25.3,1.5,0.0,0,0,0,0,0,0,3,0,0,0,0.1039,0.0177,0.0052,0.0014,0.0,708.6,14.0,3.4,0.9,0.0,0.0992,0.0153,0.0034,0.0003,0.0,836.3,13.3,3.0,0.4,0.0,0.1029,0.0459,0.0387,0.0301,0.0183,0.0079,0.0016,0.0004,0.0006,0.0,0.0,1485.7,45.6,22.4,13.7,7.9,3.3,0.8,0.2,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,6,3,0,0,4,8,3,0
3,26,45172,7,vs. Rider,McCann,3Q,game,game,45172.70648,45172.72476,1580,1.294,70.514,10,241.015,0,0.0,0.0,93.5413,6.3089,79.0847,6.0785,33.1582,0,5.726,4.2061,0.8357,0.3375,0.077,0.0342,0.0096,1388.1,153.4,25.9,10.1,2.5,13,0,0,0,0,0,7,1,1,1,0.5164,0.0968,0.0247,0.0058,0.004,613.2,75.5,16.1,3.6,2.2,0.534,0.0932,0.0158,0.0027,0.0005,768.9,80.8,16.2,3.1,0.4,0.2523,0.3807,0.3073,0.1747,0.1004,0.0417,0.0203,0.0114,0.0026,0.0006,0.002,881.9,369.4,176.6,80.5,40.5,16.2,7.9,4.7,1.0,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0,57,35,4,2,0,46,34,6,8
3,26,45172,7,vs. Rider,Wasyliw,3Q,game,game,45172.70648,45172.72476,1580,0.0413,0.0,0,2.4487,0,0.0,0.0,11.7143,1.0,2.5218,0.1601,0.0,0,0.0,0.0,0.0413,0.0,0.0,0.0,0.0,1579.9,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0227,0.0004,0.0,0.0,0.0,334.8,1.0,0.0,0.0,0.0,0.0182,0.0,0.0,0.0,0.0,1243.5,0.6,0.0,0.0,0.0,0.0412,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1579.7,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
3,27,45177,5,vs. Fairfield,Balduzzi,3Q,game,game,45177.49859,45177.5121,1168,1.0283,29.026,5,183.3381,0,0.0,0.0,58.0153,5.8823,85.0128,6.2571,34.3354,0,4.9926,3.3111,0.8249,0.1578,0.0275,0.0177,0.0004,1080.2,72.9,9.3,5.1,0.1,3,0,0,0,0,0,3,2,0,0,0.4306,0.0604,0.0187,0.0057,0.0015,502.1,50.9,12.8,3.0,0.9,0.4401,0.0617,0.0092,0.0004,0.0,533.0,56.0,8.4,0.5,0.0,0.2656,0.4022,0.2019,0.0866,0.035,0.0206,0.009,0.0042,0.0021,0.0002,0.0009,564.2,411.9,118.5,43.1,15.0,8.2,3.4,1.9,0.9,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0,51,16,2,0,0,35,19,11,4
3,27,45177,5,vs. Fairfield,Smyth,3Q,game,game,45177.49859,45177.5121,1168,0.8078,39.764,9,152.6136,0,0.0,0.0,60.0791,5.56,66.7812,5.208,29.0229,0,4.6741,3.64,0.1017,0.4293,0.2521,0.0247,0.0,662.2,389.0,109.0,7.5,0.0,7,0,0,0,0,0,8,1,0,0,0.2979,0.0756,0.0195,0.0046,0.0016,440.7,54.4,10.9,2.6,0.9,0.3242,0.0723,0.0106,0.0014,0.0001,589.8,57.3,9.6,1.2,0.3,0.1644,0.2089,0.2045,0.1227,0.0626,0.0226,0.0118,0.0048,0.0032,0.0014,0.0009,746.7,199.4,119.7,56.4,26.3,10.0,5.0,1.8,1.3,0.6,0.5,0.0,0.0,0.0,0.0,0.0,0,44,21,6,0,0,45,20,5,5
3,27,45177,5,vs. Fairfield,Hartsch,3Q,game,game,45177.49859,45177.5121,1168,1.1385,40.419,8,210.2917,0,0.0,0.0,77.1012,5.5112,94.1182,7.1764,39.976,0,4.4593,4.7475,0.1319,0.6764,0.305,0.0251,0.0,366.6,659.1,134.3,7.7,0.0,39,0,0,0,0,0,6,1,1,0,0.4704,0.0928,0.0191,0.0032,0.0006,494.2,70.2,11.3,1.8,0.4,0.4513,0.0839,0.0145,0.0021,0.0005,508.2,69.4,10.0,1.8,0.4,0.2508,0.3718,0.2658,0.137,0.0639,0.0193,0.0153,0.0062,0.003,0.0007,0.0047,528.8,373.6,154.3,62.8,26.4,9.0,6.2,2.8,1.3,0.3,2.2,0.0,0.0,0.0,0.0,0.0,0,53,24,5,2,0,47,24,7,2
3,27,45177,5,vs. Fairfield,Diedrichsen,3Q,game,game,45177.49859,45177.5121,1168,0.0505,0.0,0,7.7286,0,0.0,0.0,17.8725,1.2045,4.1761,0.2637,0.0,0,0.0,0.0,0.0457,0.0048,0.0,0.0,0.0,1160.6,7.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0272,0.0004,0.0,0.0,0.0,515.2,0.9,0.0,0.0,0.0,0.0228,0.0001,0.0,0.0,0.0,651.1,0.4,0.0,0.0,0.0,0.05,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1167.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
3,27,45177,5,vs. Fairfield,LaCroix,3Q,game,game,45177.49859,45177.5121,1168,0.0877,0.0,0,13.693,0,0.0,0.0,19.523,1.4133,7.2472,0.4673,0.0514,0,0.0,0.0,0.0789,0.0088,0.0,0.0,0.0,1155.8,11.8,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0468,0.0012,0.0,0.0,0.0,524.6,2.1,0.0,0.0,0.0,0.0393,0.0003,0.0,0.0,0.0,639.8,1.1,0.0,0.0,0.0,0.0851,0.0026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1164.5,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
3,27,45177,5,vs. Fairfield,McCann,3Q,game,game,45177.49859,45177.5121,1168,1.2596,26.656,6,235.1986,0,0.0,0.0,92.786,6.0556,104.1362,8.0263,51.0576,0,4.6074,5.0778,0.8624,0.3161,0.0646,0.0158,0.0008,997.2,143.6,22.0,4.7,0.2,25,0,0,0,0,0,3,0,3,0,0.5189,0.1035,0.0213,0.0049,0.0007,484.0,78.3,15.3,2.9,0.4,0.4986,0.0908,0.0169,0.0033,0.0009,491.2,77.8,14.2,2.9,0.7,0.1753,0.3984,0.3803,0.1727,0.0769,0.0296,0.0121,0.0056,0.0041,0.0018,0.0028,442.1,368.2,220.3,79.8,32.3,12.5,5.5,3.0,1.8,0.8,1.4,0.0,0.0,0.0,0.0,0.0,0,66,30,7,3,0,51,35,9,3
3,27,45177,5,vs. Fairfield,Ricci,3Q,game,game,45177.49859,45177.5121,1168,1.1273,60.853,6,205.3723,0,0.0,0.0,64.5188,5.8045,93.1921,7.0085,39.2909,0,6.0845,4.726,0.1206,0.7248,0.2441,0.0378,0.0,332.6,716.8,106.9,11.4,0.0,2,0,0,0,0,0,4,1,1,0,0.4685,0.0771,0.0205,0.0026,0.0012,501.9,56.3,13.6,1.7,0.5,0.4704,0.07,0.0144,0.0017,0.0007,521.6,58.7,10.9,1.9,0.6,0.254,0.4172,0.2128,0.1313,0.0727,0.0175,0.0094,0.0036,0.0029,0.0021,0.0035,514.2,419.2,125.6,62.9,29.1,7.5,3.8,1.6,1.3,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0,46,27,5,2,0,53,24,7,3
3,27,45177,5,vs. Fairfield,DeLeo,3Q,game,game,45177.49859,45177.5121,1168,0.0331,0.0,0,5.2156,0,0.0,0.0,5.9297,1.2645,2.7349,0.178,0.0,0,0.0,0.0,0.0273,0.0058,0.0,0.0,0.0,1159.5,8.2,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0181,0.0004,0.0,0.0,0.0,147.7,1.2,0.0,0.0,0.0,0.0144,0.0002,0.0,0.0,0.0,1017.6,1.2,0.0,0.0,0.0,0.0323,0.0007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1166.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
3,27,45177,5,vs. Fairfield,Pla,3Q,game,game,45177.49859,45177.5121,1168,0.9072,26.8,5,170.7644,0,0.0,0.0,66.641,5.6534,74.998,5.828,33.1107,0,5.76,4.12,0.5467,0.301,0.0429,0.0159,0.0008,1012.8,135.4,14.5,4.7,0.2,10,0,0,0,0,0,4,0,0,1,0.3494,0.0765,0.0172,0.0059,0.0023,452.5,55.5,11.3,3.4,1.2,0.3709,0.0702,0.0131,0.0015,0.0002,572.0,58.6,11.2,1.8,0.1,0.1523,0.2178,0.2513,0.1728,0.075,0.0194,0.0092,0.0053,0.0024,0.0005,0.0012,687.9,208.2,144.0,79.7,31.5,8.0,4.2,2.3,1.1,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0,49,23,7,1,0,43,21,7,5
3,27,45177,5,vs. Fairfield,Wasyliw,3Q,game,game,45177.49859,45177.5121,1168,0.2255,18.43,1,15.4809,0,0.0,0.0,22.4618,5.4489,18.6438,1.3698,7.0315,0,2.7273,2.8845,0.1457,0.0589,0.0096,0.0115,0.0,1135.0,26.0,3.2,3.4,0.0,7,0,0,0,0,0,0,1,0,0,0.0936,0.0167,0.0029,0.0,0.0,310.5,12.4,2.2,0.0,0.0,0.0986,0.0132,0.0005,0.0,0.0,830.7,11.2,0.6,0.0,0.0,0.0611,0.0576,0.0418,0.0342,0.0222,0.0053,0.0027,0.0005,0.0,0.0,0.0,1059.5,57.7,23.8,15.2,8.2,2.1,0.9,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,2,0,0,0,9,6,0,0
3,27,45177,5,vs. Fairfield,Ferriolo,3Q,game,game,45177.49859,45177.5121,1168,0.2041,0.0,0,34.3123,0,0.0,0.0,14.3363,3.8623,16.8735,1.1709,8.187,0,0.0,0.0,0.1564,0.0477,0.0,0.0,0.0,1145.3,22.4,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0.101,0.005,0.0,0.0,0.0,199.2,5.2,0.0,0.0,0.0,0.0917,0.0064,0.0,0.0,0.0,956.5,6.8,0.0,0.0,0.0,0.0486,0.0892,0.0438,0.0179,0.0042,0.0,0.0004,0.0,0.0,0.0,0.0,1043.9,89.5,23.6,8.5,2.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,1,0,0,0,5,0,0,0
3,27,45177,5,vs. Fairfield,Medico,3Q,game,game,45177.49859,45177.5121,1168,0.0136,0.0,0,2.1368,0,0.0,0.0,1.0916,1.2489,1.1226,0.0729,0.0,0,0.0,0.0,0.0136,0.0,0.0,0.0,0.0,1167.7,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0071,0.0001,0.0,0.0,0.0,25.2,0.2,0.0,0.0,0.0,0.0064,0.0001,0.0,0.0,0.0,1141.8,0.5,0.0,0.0,0.0,0.013,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1167.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
3,27,45179,7,vs. Villanova,Diedrichsen,3Q,game,game,45179.53351,45179.55784,2102,0.1074,0.0,0,16.4754,0,0.0,0.0,36.552,1.2045,4.932,0.3123,0.0048,0,0.0,0.0,0.0959,0.0114,0.0,0.0,0.0,2085.9,16.6,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0562,0.0009,0.0,0.0,0.0,977.9,2.1,0.0,0.0,0.0,0.0499,0.0003,0.0,0.0,0.0,1121.2,1.3,0.0,0.0,0.0,0.1063,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2101.2,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
3,27,45179,7,vs. Villanova,Burns,3Q,game,game,45179.53351,45179.55784,2102,0.0775,0.0,0,12.2469,0,0.0,0.0,11.4916,1.7511,3.5605,0.2321,0.0476,0,0.0,0.0,0.0775,0.0,0.0,0.0,0.0,2102.5,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0376,0.0022,0.0004,0.0,0.0,288.9,4.0,0.5,0.0,0.0,0.0369,0.0004,0.0,0.0,0.0,1807.3,1.8,0.0,0.0,0.0,0.0709,0.0066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2094.5,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0
