Semester,Week,Date,WeekDay,Session Title,Player Name,Split Name,Tags,NewTags,Split Start Time,Split End Time,Duration,Distance (miles),Sprint Distance (m),Power Plays,Energy (kcal),Impacts,Hr Load,Time In Red Zone (min),Player Load,Top Speed (m/s),Distance Per Min (m/min),Power Score (w/kg),Work Ratio,Hr Max (bpm),Max Deceleration (m/s/s),Max Acceleration (m/s/s),Distance in Speed Zone 1  (miles),Distance in Speed Zone 2  (miles),Distance in Speed Zone 3  (miles),Distance in Speed Zone 4  (miles),Distance in Speed Zone 5  (miles),Time in Speed Zone 1 (secs),Time in Speed Zone 2 (secs),Time in Speed Zone 3 (secs),Time in Speed Zone 4 (secs),Time in Speed Zone 5 (secs),Impact Zones: 3 - 5 G (Impacts),Impact Zones: 5 - 10 G (Impacts),Impact Zones: 10 - 15 G (Impacts),Impact Zones: 15 - 20 G (Impacts),Impact Zones: > 20 G (Impacts),Power Play Duration Zones: 0 - 2.5 s (Power Plays),Power Play Duration Zones: 2.5 - 5 s (Power Plays),Power Play Duration Zones: 5 - 7.5 s (Power Plays),Power Play Duration Zones: 7.5 - 10 s (Power Plays),Power Play Duration Zones: > 10 s (Power Plays),Distance in Deceleration Zones: 0 - 1 m/s/s  (miles),Distance in Deceleration Zones: 1 - 2 m/s/s  (miles),Distance in Deceleration Zones: 2 - 3 m/s/s  (miles),Distance in Deceleration Zones: 3 - 4 m/s/s  (miles),Distance in Deceleration Zones: > 4 m/s/s  (miles),Time in Deceleration Zones: 0 - 1 m/s/s (secs),Time in Deceleration Zones: 1 - 2 m/s/s (secs),Time in Deceleration Zones: 2 - 3 m/s/s (secs),Time in Deceleration Zones: 3 - 4 m/s/s (secs),Time in Deceleration Zones: > 4 m/s/s (secs),Distance in Acceleration Zones: 0 - 1 m/s/s  (miles),Distance in Acceleration Zones: 1 - 2 m/s/s  (miles),Distance in Acceleration Zones: 2 - 3 m/s/s  (miles),Distance in Acceleration Zones: 3 - 4 m/s/s  (miles),Distance in Acceleration Zones: > 4 m/s/s  (miles),Time in Acceleration Zones: 0 - 1 m/s/s (secs),Time in Acceleration Zones: 1 - 2 m/s/s (secs),Time in Acceleration Zones: 2 - 3 m/s/s (secs),Time in Acceleration Zones: 3 - 4 m/s/s (secs),Time in Acceleration Zones: > 4 m/s/s (secs),Distance in Power Zone: 0 - 5 w/kg  (miles),Distance in Power Zone: 5 - 10 w/kg  (miles),Distance in Power Zone: 10 - 15 w/kg  (miles),Distance in Power Zone: 15 - 20 w/kg  (miles),Distance in Power Zone: 20 - 25 w/kg  (miles),Distance in Power Zone: 25 - 30 w/kg  (miles),Distance in Power Zone: 30 - 35 w/kg  (miles),Distance in Power Zone: 35 - 40 w/kg  (miles),Distance in Power Zone: 40 - 45 w/kg  (miles),Distance in Power Zone: 45 - 50 w/kg  (miles),Distance in Power Zone: > 50 w/kg  (miles),Time in Power Zone: 0 - 5 w/kg (secs),Time in Power Zone: 5 - 10 w/kg (secs),Time in Power Zone: 10 - 15 w/kg (secs),Time in Power Zone: 15 - 20 w/kg (secs),Time in Power Zone: 20 - 25 w/kg (secs),Time in Power Zone: 25 - 30 w/kg (secs),Time in Power Zone: 30 - 35 w/kg (secs),Time in Power Zone: 35 - 40 w/kg (secs),Time in Power Zone: 40 - 45 w/kg (secs),Time in Power Zone: 45 - 50 w/kg (secs),Time in Power Zone: > 50 w/kg (secs),Time in HR Load Zone 0% - 60% Max HR(secs),Time in HR Load Zone 60% - 75% Max HR (secs),Time in HR Load Zone 75% - 85% Max HR (secs),Time in HR Load Zone 85% - 96% Max HR (secs),Time in HR Load Zone 96% - 100% Max HR (secs),Accelerations Zone Count: 0 - 1 m/s/s,Accelerations Zone Count: 1 - 2 m/s/s,Accelerations Zone Count: 2 - 3 m/s/s,Accelerations Zone Count: 3 - 4 m/s/s,Accelerations Zone Count: > 4 m/s/s,Deceleration Zone Count: 0 - 1 m/s/s,Deceleration Zone Count: 1 - 2 m/s/s,Deceleration Zone Count: 2 - 3 m/s/s,Deceleration Zone Count: 3 - 4 m/s/s,Deceleration Zone Count: > 4 m/s/s
1,3,44815,7,vs Rider,McCann,warmups,game,game,44815.47164,44815.49808,2240,1.4347,33.214,5,272.3652,0,51.6243,6.09,110.4511,5.8134,61.8476,4.8461,22.1111,181,0.0,0.0,1.2054,0.1838,0.0249,0.0199,0.0007,2141.3,83.9,8.4,5.8,0.2,11,0,0,0,0,0,5,0,0,0,0.5737,0.1175,0.0388,0.0172,0.0097,940.5,104.7,25.5,11.2,6.4,0.5213,0.1134,0.0354,0.0072,0.0006,988.6,117.1,34.6,10.1,0.9,0.485,0.4788,0.2504,0.0999,0.0523,0.0268,0.0195,0.01,0.007,0.0029,0.0022,1489.3,476.9,159.6,55.1,24.9,14.1,8.6,4.9,3.5,1.4,1.3,697.1,872.3,343.8,326.4,0.0,0,78,67,20,4,0,66,40,20,26
1,3,44815,7,vs Rider,Pla,4Q,game,game,44815.55517,44815.56898,1193,0.9809,22.25,4,179.4131,0,52.1865,6.1517,69.3348,6.1156,79.3971,5.9928,28.5247,189,0.0,0.0,0.7798,0.1672,0.0202,0.0115,0.0023,1105.0,77.3,6.8,3.3,0.6,3,0,0,0,0,0,3,1,0,0,0.4073,0.0745,0.0176,0.0051,0.0014,524.3,63.0,11.8,2.9,0.6,0.3861,0.0722,0.0156,0.0009,0.0001,509.3,66.0,13.7,1.3,0.1,0.2998,0.3257,0.1905,0.0826,0.043,0.0209,0.0079,0.0048,0.003,0.0006,0.0023,667.9,333.0,112.6,42.5,20.3,9.1,3.5,1.9,1.2,0.2,0.8,0.0,239.1,608.7,345.1,0.0,0,41,31,6,1,0,43,21,8,4
1,3,44815,7,vs Rider,McCann,2Q,game,game,44815.51758,44815.53139,1193,1.4628,65.94,13,280.7223,0,82.1753,17.1067,102.5544,6.1067,118.3967,9.3772,54.2292,193,0.0,0.0,0.7412,0.562,0.1186,0.0398,0.0011,893.8,246.9,40.2,11.7,0.3,21,0,0,0,0,0,9,2,1,1,0.5529,0.1283,0.0364,0.0087,0.0036,457.7,90.9,23.7,5.5,2.1,0.5729,0.1341,0.0209,0.0039,0.001,486.4,103.9,18.6,3.0,1.1,0.1672,0.2901,0.4067,0.3567,0.1448,0.0577,0.0179,0.0103,0.0051,0.0012,0.005,436.6,270.2,229.9,157.3,58.6,23.8,7.1,4.2,2.0,0.6,2.6,0.0,65.2,109.6,1008.8,9.4,0,75,46,10,3,0,50,45,13,7
1,3,44815,7,vs Rider,Wasyliw,2Q,game,game,44815.51758,44815.53139,1193,1.1861,49.619,6,85.1378,0,61.7167,9.5817,84.6553,6.5045,96.003,7.3727,44.1241,189,0.0,0.0,0.7654,0.3379,0.0519,0.0198,0.0111,1014.5,152.4,17.6,5.7,2.8,23,0,0,0,0,0,3,3,0,0,0.4704,0.0962,0.0273,0.0043,0.0003,495.5,70.5,18.0,2.6,0.2,0.4827,0.0871,0.0146,0.0027,0.0003,519.3,71.4,12.2,2.8,0.5,0.1788,0.4178,0.26,0.1914,0.0726,0.0351,0.0137,0.0073,0.004,0.0026,0.0027,480.1,420.6,148.2,86.8,30.9,14.0,5.4,3.1,1.5,1.1,1.3,0.0,132.7,522.0,538.2,0.0,0,62,27,8,1,0,44,28,15,1
1,3,44815,7,vs Rider,Medico,2Q,game,game,44815.51758,44815.53139,1193,1.1134,115.431,13,207.9246,0,58.2402,9.77,69.4532,6.8001,90.1216,6.9451,41.4585,187,0.0,0.0,0.5759,0.335,0.1308,0.0582,0.0136,979.9,149.3,43.5,16.9,3.4,3,0,0,0,0,0,3,6,2,2,0.4536,0.0905,0.0178,0.0042,0.0002,451.8,57.7,10.8,2.3,0.1,0.4483,0.0849,0.012,0.0017,0.0002,594.0,64.2,10.2,1.7,0.2,0.1253,0.2831,0.2554,0.2137,0.1375,0.0589,0.0219,0.0123,0.004,0.0008,0.0005,596.7,272.6,143.6,93.8,50.2,21.4,7.8,4.6,1.6,0.4,0.3,14.5,347.6,257.3,573.5,0.0,0,53,20,6,1,0,39,20,8,1
1,3,44815,7,vs Rider,Medico,warmups,game,game,44815.47164,44815.49808,2257,1.3401,29.021,6,249.1878,0,35.5067,0.7367,99.0808,5.6,57.3333,4.3986,23.3178,176,0.0,0.0,1.1193,0.1665,0.0363,0.018,0.0,2161.9,78.1,12.1,5.4,0.0,4,0,0,0,0,0,4,1,1,0,0.5761,0.1151,0.0278,0.0051,0.0021,910.9,103.6,19.0,3.3,1.1,0.4798,0.1029,0.026,0.0048,0.0003,1073.8,115.1,24.9,5.4,0.4,0.376,0.4969,0.2689,0.0942,0.0573,0.0195,0.0116,0.005,0.0048,0.0028,0.003,1503.3,488.0,164.8,52.9,25.3,9.8,5.7,2.3,2.4,1.5,1.5,897.2,797.9,521.0,41.4,0.0,0,77,47,13,3,0,71,36,10,5
1,3,44815,7,vs Rider,Pla,warmups,game,game,44815.47164,44815.49808,2217,1.1984,24.889,3,215.8991,0,46.708,4.44,91.5547,6.1112,52.198,3.8802,15.8127,179,0.0,0.0,1.0923,0.0768,0.0138,0.0124,0.0031,2172.8,35.3,4.7,3.6,0.8,14,0,0,0,0,0,2,1,0,0,0.5187,0.0857,0.0244,0.0074,0.0019,992.5,83.9,18.3,4.8,1.3,0.4591,0.0804,0.0189,0.0018,0.0001,998.4,93.5,22.1,2.3,0.1,0.502,0.4249,0.1575,0.0581,0.0217,0.0152,0.0094,0.005,0.0022,0.001,0.0013,1614.0,438.8,105.4,33.4,10.5,7.0,4.0,2.1,1.0,0.4,0.6,689.6,888.4,418.4,220.8,0.0,0,62,51,6,1,0,55,25,9,7
1,3,44815,7,vs Rider,Rodrigo,4Q,game,game,44815.55517,44815.56898,1193,0.78,39.084,6,143.9003,0,43.905,7.9433,60.3292,6.5201,63.1314,4.807,26.4062,188,0.0,0.0,0.5273,0.1888,0.0396,0.0068,0.0175,1087.4,85.9,13.2,2.0,4.4,15,0,0,0,0,0,4,1,1,0,0.3076,0.0591,0.0186,0.0045,0.0001,414.3,40.9,11.3,2.7,0.1,0.3185,0.0629,0.0079,0.0007,0.0,666.4,49.4,7.0,0.8,0.0,0.1535,0.239,0.1861,0.0964,0.0533,0.0286,0.0145,0.004,0.0022,0.0011,0.0012,763.6,234.8,108.7,45.0,21.5,10.4,5.6,1.5,0.8,0.4,0.6,261.9,401.5,65.0,464.4,0.0,0,34,21,3,0,0,30,19,7,1
1,3,44815,7,vs Rider,Burns,3Q,game,game,44815.53792,44815.5532,1320,0.0248,0.0,0,3.9568,0,0.0,0.0,4.26,1.4178,1.8107,0.1194,0.0151,109,0.0,0.0,0.0248,0.0,0.0,0.0,0.0,1320.3,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0124,0.0008,0.0001,0.0,0.0,107.9,1.5,0.2,0.0,0.0,0.0112,0.0002,0.0,0.0,0.0,1209.9,0.8,0.0,0.0,0.0,0.0231,0.0016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1318.3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1320.2,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
1,4,44820,5,vs. Lock Haven,McCann,all,game,game,44820.57721,44820.7382,13909,8.3092,363.606,71,1585.2891,0,435.5843,79.39,647.2474,6.7578,57.6851,4.5417,23.4228,190,0.0,0.0,4.9975,2.4938,0.592,0.1921,0.0339,12529.1,1115.2,199.8,56.4,8.6,124,0,0,0,0,0,38,19,9,5,3.3404,0.7346,0.1971,0.0523,0.012,4874.8,553.7,130.3,33.1,7.2,3.1379,0.6445,0.1481,0.0324,0.01,7592.2,539.7,135.4,30.9,11.8,1.7617,1.861,2.0298,1.4226,0.6818,0.2782,0.1295,0.0579,0.0374,0.0186,0.0306,9802.7,1803.7,1154.4,632.9,275.0,117.2,54.2,25.2,17.4,9.4,17.0,5537.8,2383.3,1388.8,4599.2,0.0,0,366,238,61,35,0,325,218,92,33
1,4,44820,5,vs. Lock Haven,Ferriolo,4Q,game,game,44820.68184,44820.69622,1242,0.0273,0.0,0,4.3481,0,0.0,0.0,5.328,1.0622,2.1255,0.1395,0.0,98,0.0,0.0,0.0273,0.0,0.0,0.0,0.0,1242.4,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0141,0.0008,0.0,0.0,0.0,141.0,1.8,0.0,0.0,0.0,0.0124,0.0001,0.0,0.0,0.0,1098.8,0.8,0.0,0.0,0.0,0.0273,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1242.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1242.4,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
1,4,44820,5,vs. Lock Haven,Ferriolo,warmups,game,game,44820.5972,44820.62723,2594,1.6127,51.974,7,309.6435,0,95.4047,15.0333,128.4597,6.0556,60.0328,4.7561,22.9233,191,0.0,0.0,1.3507,0.207,0.0227,0.0273,0.005,2481.2,96.3,7.6,7.9,1.3,8,0,0,0,0,0,6,1,0,0,0.6016,0.1542,0.0518,0.0129,0.0072,1007.8,141.9,37.0,7.5,3.3,0.5908,0.1512,0.0334,0.0085,0.001,1207.5,148.7,31.8,7.7,1.1,0.4829,0.5578,0.3106,0.1242,0.0614,0.0277,0.0157,0.0134,0.006,0.0052,0.0079,1703.2,560.3,196.7,68.9,30.2,13.6,7.0,5.3,2.7,2.7,3.7,425.5,847.9,464.4,856.6,0.0,0,104,63,17,6,0,76,68,21,14
1,4,44820,5,vs. Lock Haven,Medico,all,game,game,44820.6005,44820.7537,13236,5.7655,382.399,46,1086.4416,0,272.1765,41.1767,404.5923,7.1445,42.061,3.2709,18.3191,188,0.0,0.0,3.611,1.5558,0.3611,0.1888,0.0488,12347.1,699.3,122.1,55.3,12.1,15,0,0,0,0,0,23,15,6,2,2.404,0.4671,0.1059,0.0356,0.0088,3311.6,337.7,67.5,20.3,4.5,2.1852,0.4387,0.1007,0.0162,0.0033,9022.3,367.3,85.3,15.6,3.8,1.0598,1.5226,1.4317,0.9079,0.4579,0.199,0.0802,0.0407,0.0299,0.0157,0.0201,10197.8,1466.7,817.8,413.7,182.7,78.7,33.7,16.8,11.9,6.6,9.5,7120.8,2073.2,1709.2,2332.7,0.0,0,268,160,39,13,0,242,126,55,19
1,4,44820,5,vs. Lock Haven,McCann,warmups,game,game,44820.5972,44820.62723,2594,1.4909,54.973,6,276.8767,0,50.8362,5.5517,118.8488,5.7912,55.4972,4.2528,18.8259,182,0.0,0.0,1.2457,0.1742,0.0368,0.0338,0.0004,2492.1,80.0,12.2,9.9,0.1,9,0,0,0,0,0,3,1,2,0,0.6027,0.1166,0.0364,0.0136,0.0042,1067.4,112.7,24.9,8.7,2.6,0.5821,0.0988,0.0293,0.0064,0.0005,1237.1,103.7,29.7,6.7,0.8,0.5424,0.4987,0.2305,0.0921,0.0602,0.0276,0.0192,0.0085,0.0065,0.0036,0.0018,1845.2,499.7,145.3,47.6,25.0,12.8,8.3,4.2,3.3,1.8,1.1,1015.9,867.9,441.1,269.3,0.0,0,89,46,14,3,0,65,36,20,10
1,4,44820,5,vs. Lock Haven,McCann,3Q,game,game,44820.665,44820.68154,1429,1.479,83.28,15,285.1269,0,87.7567,17.075,109.1064,6.7578,99.9402,7.9498,42.5763,186,0.0,0.0,0.7532,0.5632,0.1109,0.0374,0.0144,1124.3,253.1,37.3,10.9,3.6,27,0,0,0,0,0,7,6,1,1,0.5932,0.1349,0.0351,0.0089,0.0017,602.7,100.3,22.7,5.5,0.9,0.5583,0.116,0.022,0.0049,0.0039,569.5,97.0,21.7,4.6,4.3,0.2256,0.285,0.4315,0.293,0.1389,0.0536,0.0223,0.0096,0.0072,0.0032,0.0093,686.9,274.5,238.6,130.2,55.0,21.3,8.8,4.1,3.0,1.6,5.2,0.0,106.3,345.0,977.8,0.0,0,67,40,5,11,0,53,38,17,4
1,4,44820,5,vs. Lock Haven,Ferriolo,1Q,game,game,44820.62805,44820.64295,1288,0.0499,0.0,0,8.5098,0,2.145,0.0,6.311,3.9334,3.742,0.2633,0.598,135,0.0,0.0,0.0384,0.0115,0.0,0.0,0.0,1282.7,5.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0265,0.0017,0.0001,0.0,0.0,141.9,2.5,0.2,0.0,0.0,0.0189,0.002,0.0007,0.0,0.0,1139.2,3.2,0.7,0.0,0.0,0.0331,0.0035,0.0052,0.006,0.0009,0.0012,0.0,0.0,0.0,0.0,0.0,1277.9,3.5,2.6,2.5,0.5,0.7,0.0,0.0,0.0,0.0,0.0,1158.9,128.7,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0
1,4,44820,5,vs. Lock Haven,McCann,4Q,game,game,44820.68184,44820.69622,1243,1.4678,52.433,14,283.3061,0,84.6498,17.9233,105.2146,5.9667,114.0205,9.086,52.5956,188,0.0,0.0,0.7935,0.5563,0.0854,0.0322,0.0004,954.1,249.9,28.9,9.5,0.1,34,0,0,0,0,0,10,4,0,0,0.597,0.1334,0.0352,0.0076,0.0021,488.8,95.3,24.3,4.7,1.3,0.532,0.1222,0.0307,0.0066,0.0009,500.1,95.2,25.6,6.1,1.1,0.1766,0.3115,0.4677,0.306,0.1113,0.045,0.024,0.0116,0.0065,0.0033,0.0043,459.0,295.1,261.2,136.9,46.8,20.2,11.0,5.2,3.0,1.7,2.4,0.0,67.9,119.2,1055.3,0.0,0,53,48,14,3,0,63,38,15,7
1,4,44820,5,vs. Lock Haven,Rodrigo,3Q,game,game,44820.6652,44820.68159,1416,1.2234,43.185,3,229.0721,0,70.857,11.0333,94.6046,6.3956,83.4256,6.4465,36.5042,185,0.0,0.0,0.8335,0.3156,0.0474,0.0148,0.0121,1249.5,142.9,16.2,4.3,3.1,36,0,0,0,0,0,1,1,1,0,0.4936,0.1022,0.0231,0.0079,0.0014,614.2,78.7,15.4,4.7,0.9,0.4812,0.0917,0.0177,0.0038,0.0008,596.3,83.5,16.8,4.7,0.8,0.2411,0.3699,0.2997,0.1826,0.0702,0.0324,0.0127,0.0066,0.0028,0.0025,0.0029,736.6,363.8,175.3,84.8,30.2,12.7,5.8,2.9,1.4,1.1,1.4,42.7,188.7,551.1,633.4,0.0,0,71,22,12,3,0,60,25,11,3
1,4,44820,5,vs. Lock Haven,Medico,1Q,game,game,44820.62805,44820.64295,1288,0.7554,60.151,6,143.5105,0,41.3233,7.4,50.2086,7.1445,56.6351,4.441,25.6116,186,0.0,0.0,0.423,0.2378,0.0573,0.0242,0.0132,1150.6,107.6,19.4,7.0,3.1,3,0,0,0,0,0,3,2,0,1,0.3051,0.0688,0.0129,0.0056,0.0006,349.1,45.5,7.5,3.3,0.4,0.2834,0.0675,0.0098,0.001,0.0006,820.4,50.7,9.0,1.1,0.7,0.1102,0.1907,0.194,0.1355,0.0636,0.0325,0.0144,0.0036,0.0049,0.0033,0.0027,886.1,182.7,108.1,61.8,25.6,13.1,5.1,1.6,1.4,1.1,1.1,460.2,286.4,105.0,436.0,0.0,0,43,21,3,2,0,29,17,8,2
1,4,44820,5,vs. Lock Haven,Rodrigo,1Q,game,game,44820.62908,44820.64303,1205,1.1699,48.712,9,214.2668,0,57.5555,8.685,85.2875,5.8623,93.7451,7.0851,42.3533,189,0.0,0.0,0.8034,0.2526,0.0836,0.0299,0.0004,1053.3,114.9,28.0,8.8,0.1,26,0,0,0,0,0,6,3,0,0,0.4935,0.0797,0.017,0.0054,0.0012,525.2,60.2,10.4,3.1,0.7,0.4879,0.0705,0.0119,0.0027,0.0,531.8,61.0,9.7,2.9,0.1,0.2048,0.4183,0.2516,0.1524,0.0874,0.0269,0.0148,0.0055,0.0031,0.0026,0.0024,525.7,407.6,146.4,69.7,33.4,10.5,5.7,2.3,1.3,1.4,1.1,54.6,185.6,466.9,497.9,0.0,0,49,20,6,1,0,56,21,9,3
1,4,44820,5,vs. Lock Haven,Rodrigo,2Q,game,game,44820.64352,44820.65893,1332,1.1303,73.209,6,208.4211,1,66.7457,10.2467,82.3022,6.5867,81.9366,6.2366,34.715,187,0.0,0.0,0.8494,0.2048,0.0305,0.021,0.0245,1215.3,93.8,10.3,6.0,6.3,18,1,0,0,0,0,4,0,2,0,0.4478,0.0814,0.0255,0.0094,0.0006,568.6,65.8,17.2,5.6,0.4,0.4701,0.0758,0.0163,0.0028,0.0005,589.1,65.2,15.1,4.0,0.7,0.2409,0.434,0.2193,0.1079,0.0566,0.04,0.0194,0.0077,0.002,0.0008,0.0016,657.8,439.3,129.5,52.8,24.5,15.0,7.4,3.0,1.1,0.4,0.9,0.0,170.8,604.2,556.6,0.0,0,48,26,12,2,0,41,22,21,1
1,4,44820,5,vs. Lock Haven,Medico,3Q,game,game,44820.665,44820.68154,1429,1.3276,134.009,17,258.1515,0,70.3185,12.4133,86.8148,6.9156,89.7069,7.1982,40.8229,188,0.0,0.0,0.6359,0.49,0.1184,0.0591,0.0241,1148.1,217.5,40.1,17.4,6.0,1,0,0,0,0,0,8,5,4,0,0.5528,0.1091,0.0267,0.0099,0.0053,559.2,74.8,15.7,5.0,2.5,0.4785,0.1104,0.0269,0.006,0.002,661.0,82.2,21.2,5.1,2.4,0.149,0.27,0.3566,0.2813,0.1448,0.0627,0.0223,0.0152,0.0114,0.0051,0.0091,751.1,253.8,195.7,123.4,56.0,23.4,9.1,5.6,4.3,2.3,4.4,145.1,201.2,371.8,711.1,0.0,0,53,42,9,7,0,56,28,11,7
1,4,44820,5,vs. Lock Haven,McCann,2Q,game,game,44820.64347,44820.65629,1107,1.1984,38.064,14,237.1099,0,76.283,16.3117,86.9475,5.6489,104.5299,8.5321,44.7986,190,0.0,0.0,0.6201,0.4229,0.1317,0.0237,0.0,870.2,185.4,44.7,7.1,0.0,15,0,0,0,0,0,8,1,2,3,0.4647,0.1148,0.0345,0.0096,0.0029,440.3,86.4,23.0,6.0,1.7,0.4353,0.0995,0.0272,0.007,0.0029,435.6,80.3,23.7,6.8,3.6,0.1713,0.267,0.265,0.2741,0.126,0.0505,0.0171,0.008,0.0065,0.0039,0.0091,483.3,264.3,148.3,117.1,50.8,22.3,7.3,3.6,3.1,2.1,5.2,0.0,69.7,70.4,967.2,0.0,0,49,36,11,12,0,41,37,17,7
1,4,44820,5,vs. Lock Haven,Rodrigo,4Q,game,game,44820.68445,44820.69749,1127,0.808,33.573,6,149.8043,0,51.4352,8.115,63.811,5.76,69.2266,5.2971,28.2151,188,0.0,0.0,0.5996,0.1383,0.0492,0.0201,0.0008,1041.8,62.3,16.5,5.9,0.2,30,0,0,0,0,0,2,3,1,0,0.3492,0.0563,0.0158,0.0047,0.0005,438.1,46.1,10.9,3.1,0.4,0.3147,0.0491,0.0145,0.0028,0.0005,565.7,46.5,12.6,2.9,0.4,0.1871,0.2786,0.1604,0.0894,0.0516,0.0188,0.0074,0.0069,0.0025,0.0011,0.0042,675.9,275.9,96.7,40.1,20.2,8.0,3.3,2.9,1.1,0.6,2.0,54.3,305.3,291.8,475.3,0.0,0,41,23,6,3,0,32,17,11,1
1,4,44820,5,vs. Lock Haven,Rodrigo,warmups,game,game,44820.59617,44820.62664,2633,1.3141,19.395,4,238.3864,0,49.941,4.5483,115.4283,5.96,48.1913,3.6077,16.2394,180,0.0,0.0,1.1585,0.1257,0.0178,0.0105,0.0015,2565.9,57.8,6.0,3.0,0.4,41,0,0,0,0,0,4,0,0,0,0.5615,0.0925,0.031,0.0087,0.002,1190.2,99.5,22.3,6.7,1.3,0.5071,0.0879,0.0201,0.0027,0.0006,1168.5,115.2,25.3,3.3,0.8,0.5343,0.4679,0.1754,0.0716,0.0295,0.0155,0.0087,0.005,0.0018,0.0022,0.0023,1979.0,471.7,113.4,39.0,13.9,7.3,3.7,2.2,0.7,0.9,1.3,1137.1,743.0,493.3,259.6,0.0,0,72,36,7,3,0,51,30,19,5
1,4,44820,5,vs. Lock Haven,Ferriolo,3Q,game,game,44820.665,44820.68154,1429,0.0082,0.0,0,1.2798,0,0.0,0.0,1.6382,0.8778,0.5526,0.0357,0.0,105,0.0,0.0,0.0082,0.0,0.0,0.0,0.0,1429.2,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0045,0.0001,0.0,0.0,0.0,45.1,0.4,0.0,0.0,0.0,0.0035,0.0,0.0,0.0,0.0,1383.5,0.2,0.0,0.0,0.0,0.0082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1429.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1429.1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
1,4,44820,5,vs. Lock Haven,Wasyliw,2Q,game,game,44820.64352,44820.65893,1332,0.9375,145.65,9,68.8653,0,42.5652,5.58,73.8281,6.8712,67.9609,5.3429,30.8276,184,0.0,0.0,0.5229,0.2531,0.0711,0.0498,0.0407,1169.6,113.4,24.0,14.3,10.3,20,0,0,0,0,0,1,4,2,2,0.3601,0.0852,0.0167,0.0057,0.0006,505.7,58.4,10.2,2.7,0.3,0.377,0.076,0.0141,0.0021,0.0,684.0,57.8,10.8,1.7,0.0,0.1266,0.262,0.1988,0.1409,0.0973,0.0599,0.0306,0.0109,0.0054,0.0016,0.0036,827.9,252.2,113.6,62.6,36.5,20.5,10.3,3.9,2.0,0.7,1.4,295.9,313.7,438.8,283.3,0.0,0,41,26,5,0,0,42,23,9,2
1,4,44820,5,vs. Lock Haven,McCann,1OT,game,game,44820.69846,44820.70792,818,0.0117,0.0,0,1.8365,0,2.9817,0.0,2.1128,0.9289,1.3782,0.0895,0.0,128,0.0,0.0,0.0117,0.0,0.0,0.0,0.0,817.6,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0059,0.0003,0.0,0.0,0.0,54.0,0.9,0.0,0.0,0.0,0.0054,0.0,0.0,0.0,0.0,762.3,0.4,0.0,0.0,0.0,0.0117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,817.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,638.6,178.9,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
1,4,44820,5,vs. Lock Haven,Wasyliw,1OT,game,game,44820.69868,44820.70711,729,0.0408,0.0,0,2.5777,0,1.2433,0.0,6.2486,2.0,5.4006,0.3653,0.8366,128,0.0,0.0,0.0408,0.0,0.0,0.0,0.0,729.1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.019,0.002,0.0002,0.0,0.0,137.5,3.2,0.3,0.0,0.0,0.0184,0.0012,0.0,0.0,0.0,584.6,3.4,0.1,0.0,0.0,0.0286,0.0122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,715.5,13.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,654.4,74.6,0.0,0.0,0.0,0,2,0,0,0,0,2,0,0,0
1,4,44820,5,vs. Lock Haven,Wasyliw,1Q,game,game,44820.62908,44820.64303,1205,0.8859,28.673,7,64.401,0,38.5115,4.5383,67.2749,5.8512,70.9905,5.521,33.5906,181,0.0,0.0,0.5695,0.2336,0.065,0.0167,0.0012,1072.8,105.0,22.1,4.9,0.3,29,0,0,0,0,0,5,2,0,0,0.3373,0.0762,0.0168,0.0068,0.0025,412.0,57.7,10.7,4.1,1.5,0.3644,0.07,0.0084,0.0024,0.0009,650.7,58.3,7.1,2.2,0.8,0.1276,0.2883,0.2155,0.1428,0.0619,0.0259,0.011,0.0052,0.0035,0.0009,0.0033,686.8,284.5,124.1,63.6,26.2,10.2,4.1,2.1,1.3,0.5,1.7,309.3,177.5,477.7,240.5,0.0,0,59,17,4,3,0,51,18,10,5
